name,company,location,average_salary
Nhan Vien QA / QC,Cong Ty Co Phan Thuc Pham Vinh Thanh Dat,TP HCM,12.5
Nhan Vien Kinh Doanh (Linh Vuc San Xuat Ac Quy) - Thu nhap 10-20 Trieu,Cong Ty Tnhh Cong Nghiep Ac Quy Hai Phong,Hai Phong,15.0
Nhan Vien Kinh Doanh Thi Truong,Bailide Technology,Ha Noi,15.0
Nhan Vien Kinh Doanh Thi Truong,Bailide Technology,Hai Phong,15.0
Nhan Vien Kinh Doanh Thi Truong,Bailide Technology,Khanh Hoa,15.0
Ke Toan Tong Hop,Cong Ty Co Phan Ung Dung Cong Nghe Minh Ha,TP HCM,9.0
Kien Truc Su Khai Trien,Cong Ty TNHH Hong Lam - Ma Da Gui,TP HCM,22.5
Kien Truc Su Khai Trien,Cong Ty TNHH Hong Lam - Ma Da Gui,Lam Dong,22.5
Kien Truc Su Thiet Ke Noi That,Cong Ty TNHH Hong Lam - Ma Da Gui,TP HCM,20.0
[Quang Nam / Binh Duong / Tay Ninh] Kiem Soat Vien,ABBank - Ngan Hang TMCP An Binh,Binh Duong,11.0
[Quang Nam / Binh Duong / Tay Ninh] Kiem Soat Vien,ABBank - Ngan Hang TMCP An Binh,Quang Nam,11.0
[Quang Nam / Binh Duong / Tay Ninh] Kiem Soat Vien,ABBank - Ngan Hang TMCP An Binh,Tay Ninh,11.0
Nhan Vien Kinh Doanh (Di Lam Ngay),Chi Nhanh Cong Ty Tnhh J.H.Young Viet Nam,TP HCM,8.5
Nhan Vien Giao Hang Thu Nhap 10 Trieu Tai Go Vap,Cong ty TNHH san xuat va thuong mai ket sat Viet Tiep,TP HCM,12.5
Ke Toan Tong Hop,Chi Nhanh Cong Ty Tnhh J.H.Young Viet Nam,TP HCM,10.0
Nhan Vien QC,Cong Ty TNHH Mot Thanh Vien San Xuat Thuong Mai Che Bien Thuc Pham Vi Huy,Long An,10.0
Nhan Vien Ke Toan Tong Hop,Cong Ty Co Phan Truyen Thong Vmark,Ha Noi,12.5
Nhan Kinh Kinh Doanh Ban Hang Tai Cho - Nhan Vien Thau,Cong Ty TNHH Thuong Mai Y Te Phu Gia,TP HCM,12.5
Lao Dong Pho Thong Di Lam Ngay,Cong Ty TNHH Bio Sun,TP HCM,8.5
Nhan Vien Thiet Ke Noi That,Cong Ty Co Phan AVT INTERNATIONAL,TP HCM,11.0
"Tro Ly Quan Ly/ Giam Sat The Pizza Company, Kem Swensen's, Dairy Queen",Cong Ty Co Phan Pizza Ngon,Ha Noi,9.0
"Tro Ly Quan Ly/ Giam Sat The Pizza Company, Kem Swensen's, Dairy Queen",Cong Ty Co Phan Pizza Ngon,Hai Phong,9.0
"Tro Ly Quan Ly/ Giam Sat The Pizza Company, Kem Swensen's, Dairy Queen",Cong Ty Co Phan Pizza Ngon,Nam Dinh,9.0
"Ke Toan Kinh Doanh (Binh Dinh, Phu Yen)",Cn Cong Ty TNHH Xay Dung Hoa My Tai Binh Dinh,Binh Dinh,8.5
"Ke Toan Kinh Doanh (Binh Dinh, Phu Yen)",Cn Cong Ty TNHH Xay Dung Hoa My Tai Binh Dinh,Phu Yen,8.5
"Truong Phong Kinh Doanh (Binh Dinh, Phu Yen)",Cn Cong Ty TNHH Xay Dung Hoa My Tai Binh Dinh,Binh Dinh,11.5
"Truong Phong Kinh Doanh (Binh Dinh, Phu Yen)",Cn Cong Ty TNHH Xay Dung Hoa My Tai Binh Dinh,Phu Yen,11.5
"Nhan Vien Kinh Doanh - Sale (Binh Dinh, Phu Yen)",Cn Cong Ty TNHH Xay Dung Hoa My Tai Binh Dinh,Binh Dinh,9.5
"Nhan Vien Kinh Doanh - Sale (Binh Dinh, Phu Yen)",Cn Cong Ty TNHH Xay Dung Hoa My Tai Binh Dinh,Phu Yen,9.5
Ky Su Co Khi,Cong Ty Co Phan Co Khi Dknec,Ha Nam,16.0
Bac Si Rang Ham Mat Tai Quang Nam (Nhan Viec Sau Tet),Cong Ty Co Phan Phong Kham Da Khoa Trong Nhan - Quang Nam,Quang Nam,14.0
Nhan Vien IT Phan Cung,Cong Ty Co Phan Dau Tu Va Cong Nghiep Tan Tao - Tap Doan Tan Tao (Itaco),Long An,8.5
Nhan Vien Ban Phap Ly - Co Chung Chi Hanh Nghe Luat Su,Cong Ty Co Phan Dau Tu Va Cong Nghiep Tan Tao - Tap Doan Tan Tao (Itaco),TP HCM,17.5
Nhan Vien Ky Thuat May Tinh - May In - Camera Tai Thanh Tri (Di Lam Sau Tet),Cong Ty TNHH Thuong Mai Va Dich Vu Shc,Ha Noi,11.0
Nhan Vien Cham Soc Khach Hang,Phong Kham Da Khoa Thu Dau Mot (Cong Ty TNHH MTV Dich Vu Y Te Nguyen Trai),Binh Duong,13.5
Nhan Vien Kinh Doanh Nganh Nguyen Lieu Thuc Pham,Cong Ty Co Phan Nguyen Lieu Thuc Pham Monova,TP HCM,15.0
Nhan Vien Ban Hang - Hang Thoi Trang Puma,Cong Ty Co Phan Maison Retail Management International,Ha Noi,10.0
Nhan Vien Tu Van Bao Hiem Suc Khoe (Data Co San),Cong Ty Tai Chinh TNHH Ngan Hang Viet Nam Thinh Vuong SMBC,TP HCM,11.5
Nhan Vien Kinh Doanh Hai Phong,Cong Ty Co Phan Phan Phoi Quoc Te Genex,Hai Phong,17.5
Fp & A Trainee (Chuyen Vien Tai Chinh),Cong Ty TNHH Crystal Elegance  Textiles Viet Nam,Binh Duong,22.5
"Ky Su Du An M&E (Quan 2, Tp.HCM)",Cong Ty TNHH Thuong Mai Va Cong Nghe Ky Thuat Tnt,TP HCM,15.5
Product Marketing Executive (Luong Upto 25 Trieu).,Cong Ty Co Phan Seadent,TP HCM,20.5
Nhan Vien Kinh Doanh Thi Truong Kenh Sieu Thi (Mt),Cong Ty CP QC Thuong Mai Dong Xanh,TP HCM,12.5
Nhan Vien Buu Ta Lam Viec Tai Ha Noi (Luong 10-30 Trieu),Chi Nhanh Buu Chinh Viettel Ha Noi - Tong Cong Ty Co Phan Buu Chinh Viettel,Ha Noi,20.0
Nhan Vien Kinh Doanh Tai Bac Giang,Cong Ty Ajinomoto Viet Nam,Bac Giang,11.0
Nhan Vien Kinh Doanh My Pham - Nhan Viec Ngay - Thu Nhap Den 20 Trieu / Thang,Cong Ty TNHH Thuong Mai Quoc Te Thu Vu,Ha Noi,13.5
Nhan Vien Tu Van Ban Hang,Academie Beaute Viet Nam,Ha Noi,16.0
Nhan Vien Tu Van Ban Hang,Academie Beaute Viet Nam,TP HCM,16.0
Ky Su Nong Nghiep,"Cong Ty Trach Nhiem Huu Han Thuong Mai, Dich Vu, San Xuat, Xnk Duc Thanh",Tay Ninh,10.0
Ke Toan Kho Luong Upto 10 Trieu (Nhan Viec Ngay),Cong Ty TNHH Nong San Dung Ha,Ha Noi,8.5
"Nhan Vien Kinh Doanh Thuc Pham Nhap Khau: Bo My, Bo Uc, Bo Canada Va Thuy Hai San",Cong Ty TNHH Thuc Pham Chim Lac,Ha Noi,15.0
Ke Toan Truong,Cong Ty Co Phan Nghia Hoang Phuc,Binh Duong,17.5
[Chay Tot Market] Quan Ly Sieu Thi,Fashion Minh Thu (Cong ty TNHH TM Thoi Trang Minh Thu),TP HCM,12.5
Nhan Vien Ky Su Dien,Cong Ty Co Phan Dau Tu Xay Dung Token Viet Nam,Ha Noi,12.5
Ky Su Hien Truong He Thong Dien Nhe Va CNTT,Cong Ty TNHH Bmat,Ha Noi,17.5
Nhan Vien Co Khi (Lap Trinh Va Van Hanh CNC),Cong Ty TNHH Stolz-Miras (Viet Nam),Dong Nai,9.5
Nhan Vien Quay Phim Tai Quan 12- Di Lam Ngay,Cong Ty TNHH Fighter Viet Nam - Sieu Thi Vo Thuat Viet Nam,TP HCM,11.5
Nhan Vien In Thiet Ke  3D,Cong Ty Co Phan San Xuat - Thuong Mai - Dich Vu - Xuat Nhap Khau Long Thanh,TP HCM,12.0
Kien Truc Su (Biet Phan Mem 3Ds),Cty CP Tk - Xd Va DT Kien Thiet Viet,TP HCM,14.0
Nhan Vien PG,Cong Ty TNHH MTV Phan Phoi Sai Gon Co.Op,TP HCM,7.0
Nhan Vien Kinh Doanh Vat Tu Nganh In An Bao Bi,Cong Ty TNHH Basitech,TP HCM,11.0
Chuyen Vien Ke Toan Tong Hop,Cong Ty Co Phan Tap Doan Giai Phap Viet Nam,Ha Noi,12.5
Nhan Vien Tu Van Qua Dien Thoai - Telemarketer (Thuong Hieu Hypoxi),California Fitness And Yoga Centers,TP HCM,6.5
"Nhan Vien Ke Toan Tai Nhon Trach, Dong Nai",He Thong Ban Le Viettel Store,Dong Nai,8.5
Nhan Vien Bartender - Pha Che,Phattys Bar And Grill - Cong Ty TNHH Nha Hang Duc Nhan,TP HCM,7.0
"Ke Toan Ban Hang Khong Yeu Cau Cao, Co Dao Tao",Cong Ty Co Phan Dau Tu Kinh Te Hong Ha,Ha Noi,7.5
Ke Toan Tong Hop (10-15 Trieu),Cong Ty Co Phan Phan Phoi Thuc Pham Truy Xuat Nguon Goc An Phat,Ha Noi,12.5
Bep Truong Thu Nhap Tren 15 Trieu,Cong Ty Co Phan Phan Phoi Thuc Pham Truy Xuat Nguon Goc An Phat,Ha Noi,17.5
Nhan Vien Kinh Doanh (Mang Dich Vu Y Te),Cong Ty TNHH Phong Kham Da Khoa Ngoc Minh,TP HCM,9.0
Nghe An - Thu Kho,Cong ty CP Chuoi Thuc Pham TH,Nghe An,7.5
Truong Phong Kinh Doanh Bat Dong San - Chu Dau Tu,Cong Ty Co Phan Kinh Doanh Bat Dong San Cat Tuong Land,Can Tho,23.0
Ke Toan Ban Hang (Hoan Kiem - Ha Noi) - Phong Van Di Lam Ngay,Cong Ty Co Phan TM Anh Thu,Ha Noi,8.5
Truong Phong Kinh Doanh Hoa Hong 20-100 Trieu - Di Lam Ngay,Cong Ty Co Phan Viet Nhan Hai Phong,Hai Phong,60.0
Chuyen Vien Quan He Khach Hang,Cong Ty TNHH Bao Hiem Nhan Tho AIA Viet Nam,TP HCM,38.0
[Binh Duong-HCM] Giam Sat Ca Nha Hang Pizza Hut,Cong Ty TNHH Pizza Viet Nam,TP HCM,8.5
[Binh Duong-HCM] Giam Sat Ca Nha Hang Pizza Hut,Cong Ty TNHH Pizza Viet Nam,Binh Duong,8.5
Ky Su Nong Nghiep,Cong Ty CP Che Bien Thuc Pham Xuat Khau G.O.C,Bac Giang,15.0
"Giao Vien Tieng Anh - Popodoo Phuoc Long, Binh Phuoc (Chap Nhan Tro Giang) Di Lam Sau Tet",Cong Ty TNHH MTV Giao Duc Thanh Giang,Binh Phuoc,15.0
Nhan Vien Kinh Doanh - Ho Chi Minh,Cong Ty Co Phan Thuong Mai Va Dau Tu Cong Nghe Vien Thong Moi,TP HCM,7.5
Bien Hoa - Nhan Vien Ban Hang Thoi Trang Cao Cap,Cong Ty Co Phan Maison Retail Management International,Dong Nai,6.0
Sales Executive (May Theu & May Cat),Cong Ty Trach Nhiem Huu Han Brother International (Viet Nam),TP HCM,15.0
Quan Ly Dieu Hanh,Cong Ty TNHH Thuong Mai Loli,Ha Noi,12.5
Nhan Vien Bep - Che Bien Banh (Tai Thu Duc),Cong Ty TNHH Banh Mi Tron Saigon,TP HCM,6.0
Nhan Vien Ke Toan,Cong Ty CP Dien Nang Luong Vinh,Nghe An,8.0
Ky Thuat Co Khi,Cong Ty TNHH Thuong Mai Xuat Nhap Khau Quoc Te Minh Giang,Hai Phong,10.0
"Nhan Vien Xuat Nhap Khau Tai Binh Giang, Hai Duong",Cong Ty Co Phan Vitek,Hai Duong,12.0
Nhan Vien Kinh Doanh,Cong Ty CP Son Ha Sai Gon,Binh Dinh,15.0
Nhan Vien Kinh Doanh,Cong Ty CP Son Ha Sai Gon,Kon Tum,15.0
Nhan Vien Kinh Doanh,Cong Ty CP Son Ha Sai Gon,Phu Yen,15.0
Nhan Vien Kinh Doanh,Cong Ty CP Son Ha Sai Gon,Quang Nam,15.0
Nhan Vien Kinh Doanh,Cong Ty CP Son Ha Sai Gon,Quang Binh,15.0
Nhan Vien Kinh Doanh,Cong Ty CP Son Ha Sai Gon,Quang Tri,15.0
Nhan Vien Kinh Doanh,Cong Ty CP Son Ha Sai Gon,Thua Thien Hue,15.0
Nhan Vien Kinh Doanh,Cong Ty CP Son Ha Sai Gon,Da Nang,15.0
Tro Ly Tu Van Tuyen Sinh,Truong Trung Hoc Co So Va Trung Hoc Pho Thong Pham Ngu Lao,TP HCM,8.0
Quan Ly Tham My,Cong Ty TNHH Tham My Xuan Truong,TP HCM,22.5
Nhan Vien Bao Tri Co Khi,Cong Ty TNHH Nakaumi Viet Nam,Ba Ria - Vung Tau,8.5
Nhan Vien Van Hanh Pha Che,Cong Ty TNHH Tribeco Binh Duong,Binh Duong,6.5
Nhan Vien Maketing Thiet Ke,Cong Ty TNHH Y Nha Khoa 3D,TP HCM,16.5
Chuyen Vien Kiem Soat Noi Bo,Cong Ty CP Son Ha Sai Gon,TP HCM,14.5
Bac Si Thu Y Trai Ga Long An & Dong Nai,Cong Ty TNHH De Heus,Long An,12.5
Bac Si Thu Y Trai Ga Long An & Dong Nai,Cong Ty TNHH De Heus,Dong Nai,12.5
Nhan Vien Ke Toan - Quan 10,Cong Ty Co Phan IPP VietNam,TP HCM,9.0
"Nhan Vien Ban Hang My Pham Va Nuoc Hoa (Bvl, Loccitane, Clarins,sisley)",Cong Ty Co Phan Truong Xuan Viet (Halgroup),TP HCM,7.0
Chuyen Vien Ban Hang & Trang Diem Thuong Hieu Nars Tai Ha Noi,Cong Ty TNHH My Pham Shiseido Viet Nam,Ha Noi,15.0
Giao Dich Vien - Vinh,Ngan Hang TMCP Quoc Te Viet Nam (VIB),Nghe An,11.0
Bep Chinh Chuyen A & Au,Cong Ty TNHH Eden Hotel Sai Gon,TP HCM,17.5
Nhan Vien Ky Thuat Dien Lanh Lam Tai Quan 1,Cong Ty TNHH Eden Hotel Sai Gon,TP HCM,8.5
Giam Sat Ve Sinh Nha May,Cong Ty TNHH Ca Phe Ngon,Dak Lak,7.0
Bao Mau Truong Mam Non,Cong Ty Co Phan Dau Tu Va Phat Trien Tri Nhan Tam,TP HCM,8.0
Nhan Vien Y Te Truong Hoc,Cong Ty Co Phan Dau Tu Va Phat Trien Tri Nhan Tam,TP HCM,8.0
Nhan Vien R&D (10 - 13 Trieu),Cong Ty Co Phan Tap Doan Cong Nghiep Viet,Ha Noi,11.5
To Truong San Xuat (Nganh May Ghe Nem - Sofa),Cong Ty TNHH SX-TM-DV Qui Phuc,TP HCM,17.5
Nhan Vien Giam Sat Thi Cong (Hoang Mai - Ha Noi) - Ra Tet Di Lam,Cong Ty Co Phan Xay Dung Va Cong Nghe Hong Ha,Ha Noi,8.5
Nhan Vien Phien Dich Tieng Han,Cong Ty TNHH Mega D&c,Ha Noi,11.0
Nhan Vien Thu Ngan,Cong Ty TNHH Mega D&c,TP HCM,8.5
Nhan Vien Kiem Soat Chat Luong (12 - 15 Trieu),Cong Ty Co Phan Tap Doan Cong Nghiep Viet,Ha Noi,13.5
Nhan Vien Kiem Soat Chat Luong (12 - 15 Trieu),Cong Ty Co Phan Tap Doan Cong Nghiep Viet,Bac Ninh,13.5
Nhan Vien Kiem Soat Chat Luong (12 - 15 Trieu),Cong Ty Co Phan Tap Doan Cong Nghiep Viet,Vinh Phuc,13.5
Nhan Vien Tu Van,Cong Ty TNHH Bao Hiem Nhan Tho AIA (Viet Nam),TP HCM,25.0
Sales Du An - Tu Dong Hoa,Cong Ty Co Phan Tap Doan Dat,Ha Noi,17.5
Dai Dien Kinh Doanh - Khu Vuc Mien Trung,Cong Ty Co Phan Tap Doan Dat,Da Nang,12.5
Ky Su Thiet Ke Tu Dong Hoa,Cong Ty Co Phan Tap Doan Dat,TP HCM,13.5
Nhan Vien Ho Tro Kinh Doanh,Cong Ty Co Phan Tap Doan Dat,TP HCM,11.0
Ky Su QS,Cong Ty Co Phan Tap Doan Dat,TP HCM,15.5
Hanh Chinh Tong Hop,Cong Ty Tnhh Bmi Restaurant,Can Tho,8.5
Mc Thoi Vu Tat Nien - Lam 4 Tieng,Cong Ty TNHH Silverland Ben Thanh,TP HCM,1.5
Nhan Vien Nhan Su,Cong Ty TNHH Thiet Bi Va Cong Nghe Minh Ha,Ha Noi,11.0
"Nhan Vien Truyen Thong Marketing (8-12Tr, Phong Van Sau Tet, Di Lam Luon)",Cong Ty TNHH Thiet Bi Va Cong Nghe Minh Ha,Ha Noi,10.0
QS Engineering - Tap Doan Bat Dong San Han Quoc - Ha Noi (15Tr - 25Tr),Cong Ty TNHH Phat Trien Nhan Luc Quoc Gia Hrvalu,Ha Noi,20.0
Civil Designer - Tap Doan Bat Dong San Han Quoc - Ha Noi (15Tr - 25Tr),Cong Ty TNHH Phat Trien Nhan Luc Quoc Gia Hrvalu,Ha Noi,20.0
Nhan Vien Ky Thuat Vien Thong-Di Lam Ngay-Khong Yc Kinh Nghiem,Cong Ty Co Phan Vien Thong ACT,TP HCM,12.0
Nhan Vien Kho,Cong ty Co Phan Dau Tu Xay Dung Hai Long,Bac Giang,10.5
Nhan Vien Goi Ho Tro Livestream,Cong Ty TNHH Viet My -Ssu,TP HCM,4.0
Nhan Vien Nhac Phi Khoan Vay - Quan Tan Binh,Cong Ty TNHH Callus,TP HCM,12.5
Nhan Vien Tu Van Tai Chinh Thu Nhap Tu 10 Trieu Tro Len,Cong Ty TNHH Callus,TP HCM,12.5
Chuyen Vien Quan Ly Ho So Vay Thu Nhap Tu 10 Trieu Tro Len,Cong Ty TNHH Callus,TP HCM,12.5
Chuyen Vien Quan Ly Khoan Vay Khach Hang - Quan Tan Binh,Cong Ty TNHH Callus,TP HCM,12.5
Chuyen Vien Xu Ly Ho So Vay Khach Hang Thu Nhap Tu 10 Trieu Tro Len,Cong Ty TNHH Callus,TP HCM,12.5
Chuyen Vien Tu Van Ho So Tai Chinh Thu Nhap Tu 10 Trieu Tro Len,Cong Ty TNHH Callus,TP HCM,12.5
Chuyen Vien Tu Van Ho So Lam Viec Tai Quan Tan Binh,Cong Ty TNHH Callus,TP HCM,12.5
Chuyen Vien Tu Van Khach Hang Lam Viec Tai Quan Tan Binh,Cong Ty TNHH Callus,TP HCM,12.5
Nhan Vien Thu Ngan Sieu Thi Hai Phong,Cong Ty TNHH Ban Le Brg,Hai Phong,7.5
Nhan Vien Truyen Thong,Cong Ty Tnhh Van Hoa Va Truyen Thong Az Viet Nam,Ha Noi,7.0
Nhan Vien Sang Tao Noi Dung Tiktok,Cong Ty Tnhh Van Hoa Va Truyen Thong Az Viet Nam,Ha Noi,7.0
Nhan Vien Noi Bo,Cong Ty Tnhh Van Hoa Va Truyen Thong Az Viet Nam,Ha Noi,7.0
Nhan Vien Telesales Tai Quan 12 (Nhan Viec Sau Tet),Cong Ty TNHH Thuong Mai & Dich Vu Ky Thuat Nam Phat,TP HCM,7.5
Nhan Vien Ke Toan Tai Quan 12 (Nhan Viec Sau Tet),Cong Ty TNHH Thuong Mai & Dich Vu Ky Thuat Nam Phat,TP HCM,9.0
Ky Su Vat Tu - Co Gioi,Cong Ty TNHH Thuong Mai Va Xay Dung Alpha Sai Gon,TP HCM,23.0
Nhan Vien Kinh Doanh Quoc Te (San Pham Antenna),Cong Ty TNHH Seojin System Vina,Bac Ninh,15.0
Nhan Vien Ky Thuat Van Hanh May Cat,Cong Ty TNHH Seojin System Vina,Bac Ninh,11.5
Nhan Vien Lai Xe Container,Cong Ty Co Phan Logistics Vinalink,TP HCM,11.5
Nhan Vien Kinh Doanh Biet Tieng Trung,Cong Ty Tnhh Kang Bang,TP HCM,15.0
Nhan Vien Kinh Doanh (Tay Ninh),Cong Ty TNHH Thoi Trang Non Son,Tay Ninh,14.0
Nhan Vien Kinh Doanh (Ba Ria - Vung Tau),Cong Ty TNHH Thoi Trang Non Son,Ba Ria - Vung Tau,14.0
Nhan Vien Kinh Doanh (Binh Phuoc),Cong Ty TNHH Thoi Trang Non Son,Binh Phuoc,14.0
Nhan Vien Kinh Doanh (Hai Phong),Cong Ty TNHH Thoi Trang Non Son,Hai Phong,14.0
Nhan Vien Kinh Doanh (Cam Ranh),Cong Ty TNHH Thoi Trang Non Son,Khanh Hoa,14.0
Nhan Vien Quan He Cong Chung (Tp.HCM),Arena Multimedia,TP HCM,14.0
Nhan Vien Tap Vu Tai Spa Tan Phu,Cong Ty Co Phan Ojrt Beauty,TP HCM,6.5
Digital Marketing (Long Bien - Ha Noi_ Di Lam Ngay),Cong Ty Co Phan Cong Nghe Plasma Ung Dung,Ha Noi,10.5
Nhan Vien Ban Hang Kien Dien Thoai - Thu Nhap Den 15Tr,Cong Ty Co Phan Xuat Nhap Khau Va Thuong Mai Manigo,Ha Noi,12.5
Nhan Vien Tuyen Dung Nguon Xkld Nhat Ban,Cong Ty TNHH Cung Ung Va Dao Tao Nhan Luc Quoc Te Dong Phuong,Ha Noi,15.0
Nhan Vien Ky Thuat Co Khi - Luong Den 12 Trieu,Cong Ty TNHH Cong Nghiep Va Thuong Mai Asv,Ha Noi,10.0
Ke Toan Cong No - Luong Upto 10 Trieu / Thang,Cong Ty TNHH Cong Nghiep Va Thuong Mai Asv,Ha Noi,8.5
Nhan Vien Van Hanh May Chan - Luong Den 12 Trieu / Thang,Cong Ty TNHH Cong Nghiep Va Thuong Mai Asv,Ha Noi,10.0
Nhan Vien Van Hanh May Cat Laser - Luong Den 12 Trieu / Thang,Cong Ty TNHH Cong Nghiep Va Thuong Mai Asv,Ha Noi,10.0
Quan Ly Kinh Doanh (Thi Truong Campuchia Va Lao),Cong Ty TNHH SX-TM-DV Qui Phuc,TP HCM,35.0
Nhan Vien Lai Xe Nang,Cong Ty TNHH Schneider Electric Manufacturing Viet Nam,TP HCM,8.0
Nhan Vien Kho,Cong Ty TNHH Schneider Electric Manufacturing Viet Nam,TP HCM,8.0
Nhan Vien Dieu Phoi Du An,Cong Ty TNHH Cna-Hte Viet Nam,Binh Duong,8.5
Nhan Vien Ket Cau,Cong Ty TNHH Cna-Hte Viet Nam,Binh Duong,8.5
[Dong Nai] Nhan Vien Dieu Khien Xe Nang,Cong ty TNHH Manpower Viet Nam,Dong Nai,11.0
[Quan 7] Nhan Vien Thoi Vu Nha Hang Marukame Udon,Cong Ty Co Phan V Lotus Holdings,TP HCM,4.0
Lap Trinh Vien Frontend,Benh Vien Da Khoa Quoc Te Bac Ha - Chi Nhanh Cong Ty TNHH Minh Hung,Ha Noi,18.5
Lap Trinh Vien Backend .Net,Benh Vien Da Khoa Quoc Te Bac Ha - Chi Nhanh Cong Ty TNHH Minh Hung,Ha Noi,18.5
Truong Nhom Phat Trien Phan Mem .Net,Benh Vien Da Khoa Quoc Te Bac Ha - Chi Nhanh Cong Ty TNHH Minh Hung,Ha Noi,27.5
Nhan Vien Kiem Thu Phan Mem Quan Ly Benh Vien,Benh Vien Da Khoa Quoc Te Bac Ha - Chi Nhanh Cong Ty TNHH Minh Hung,Ha Noi,15.0
[Dong Nai] Cong Nhan Dong Hang / Van Don Thoi Vu Kcn Amata,Cong ty TNHH Manpower Viet Nam,Dong Nai,11.5
Nhan Vien Quan Ly Phu Trach Ngan Hang Lien Ket,Cong Ty Bao Hiem Vietinbank Dong Nai,Dong Nai,16.0
Ky Su Xay Dung (Lam Viec Tai Van Phong & Cong Trinh - Phong Van Di Lam Ngay).,Cong Ty Co Phan Xay Dung Cong Nghiep Chi Thanh,TP HCM,17.5
Ky Su Xay Dung (Lam Viec Tai Van Phong & Cong Trinh - Phong Van Di Lam Ngay),Cong Ty Co Phan Xay Dung Cong Nghiep Chi Thanh,TP HCM,17.5
"Ky Su Xay Dung (Lam Viec Tai Van Phong & Cong Trinh),",Cong Ty Co Phan Xay Dung Cong Nghiep Chi Thanh,TP HCM,17.5
Ky Su Xay Dung  (Lam Viec Tai Van Phong & Cong Trinh - Phong Van Di Lam Ngay),Cong Ty Co Phan Xay Dung Cong Nghiep Chi Thanh,TP HCM,17.5
Nhan Vien Sale Marketing,Cong Ty TNHH Cham Soc Sac Dep Lynh Farma,Toan quoc,20.0
Ke Toan Vien,Cong Ty TNHH MTV Tin Nha,TP HCM,8.5
Advertising / Marketing Communications Manager,Cong Ty TNHH Silverland Ben Thanh,TP HCM,37.5
Nhan Vien Tu Van My Pham Kiem Ky Thuat Vien Spa Face,TAP DOAN L'OREAL VIET NAM - NHAN HANG MY PHAM VICHY - CONG TY CO PHAN DICH VU PHAN PHOI TONG HOP QUOC TE,Ha Noi,14.0
Nhan Vien Tu Van My Pham Kiem Ky Thuat Vien Spa Face,TAP DOAN L'OREAL VIET NAM - NHAN HANG MY PHAM VICHY - CONG TY CO PHAN DICH VU PHAN PHOI TONG HOP QUOC TE,TP HCM,14.0
Nhan Vien Phap Che,Cong ty Co Phan Vacxin Viet Nam,TP HCM,12.5
Ke Toan Noi Bo,Cong Ty Co Phan Duoc Pham Ecoland,Ha Noi,8.5
Nhan Vien Dieu Phoi Hang Hoa,Cong Ty Co Phan Duoc Pham Ecoland,Ha Noi,9.0
[Trang Bom]_Nhan Vien Cham Soc Khach Hang (Fulltime),Cong ty Co Phan Vacxin Viet Nam,Dong Nai,8.5
Ke Toan Tong Hop - Di Lam Sau Tet,Cong Ty TNHH Silverland Ben Thanh,TP HCM,14.5
Content Maretting - Tieng Trung,Cong Ty TNHH Cong Nghe Thong Tin Mf Viet Nam,TP HCM,22.5
Nhan Vien Tu Van Online Qua Chat,Cong Ty TNHH Cong Nghe Thong Tin Mf Viet Nam,Ha Noi,14.0
Nhan Vien Tu Van Online Qua Chat,Cong Ty TNHH Cong Nghe Thong Tin Mf Viet Nam,TP HCM,14.0
To Truong Nha Hang Lau Mam Ba Du,Cong Ty TNHH MTV An Quy,TP HCM,7.0
[Ben Tre]_Nhan Vien Cham Soc Khach Hang,Cong ty Co Phan Vacxin Viet Nam,Ben Tre,8.5
Nhan Vien Thu Hoi No Tai Nha [Dong Thap + Bac Lieu] Di Lam Sau Tet,Home Credit Viet Nam,Bac Lieu,15.0
Nhan Vien Thu Hoi No Tai Nha [Dong Thap + Bac Lieu] Di Lam Sau Tet,Home Credit Viet Nam,Dong Thap,15.0
Nhan Vien Tu Van Tai Chinh,Cong Ty TNHH Bao Hiem Nhan Tho AIA (Viet Nam),TP HCM,25.0
Nhan Vien Tu Van (Tan Binh),Cong Ty TNHH Bao Hiem Nhan Tho AIA (Viet Nam),TP HCM,25.0
Nhan Vien Kinh Doanh,Cong Ty Co Phan Thuong Mai Tin Hoc Hung Long,Ha Noi,15.0
Nhan Vien Kinh Doanh,Cong Ty Co Phan Thuong Mai Tin Hoc Hung Long,TP HCM,15.0
Nhan Vien Kho Van,Cong Ty Co Phan Thuong Mai Tin Hoc Hung Long,Ha Noi,11.5
Nhan Vien Ke Toan Kho,Cong Ty Co Phan Thuong Mai Tin Hoc Hung Long,Ha Noi,8.5
Nhan Vien Ke Toan Kho,Cong Ty Co Phan Thuong Mai Tin Hoc Hung Long,TP HCM,8.5
Lao Dong Pho Thong Thoi Vu (Lap Rap Linh Kien Dien Tu),Cong Ty TNHH Schneider Electric Manufacturing Viet Nam,TP HCM,8.5
Nhan Vien Ki Thuat,Cong Ty TNHH Silverland Ben Thanh,TP HCM,11.0
Thu Duc Nhan Vien Hanh Chinh,Cong ty Co Phan Vacxin Viet Nam,TP HCM,8.5
Nhan Vien Tu Van Bao Hiem AIA,Cong Ty TNHH Bao Hiem Nhan Tho AIA (Viet Nam),TP HCM,25.0
Nhan Vien Thu Kho Vat Lieu,Cong Ty Co Phan Pro Materials Viet Nam,Bac Ninh,9.0
Truong Phong Thu Mua Xuat Nhap Khau (Tieng Anh-Trung),Cong Ty Co Phan Pro Materials Viet Nam,TP HCM,19.5
